title,summary,category
Göbeklitepe'den 1000 yıl daha eski: Çakmaktepe'de buluntular tespit edildi,"Şanlıurfa'da 12 bin yıllık geçmişiyle 'tarihin sıfır noktası' olarak anılan ve insanlık tarihinin akışını değiştiren Göbeklitepe'den yaklaşık 1000 yıl daha önce inşa edildiği düşünülen Çakmaktepe’deki kalıntılar gün yüzüne çıkarılıyor. Henüz Karbon-14 testi yapılmadı, ancak bulunan yontma taş malzemelere dayanarak Çakmaktepe’deki yerleşimin milattan önce 10 binlere kadar uzadığını, yani Göbeklitepe'den 500 ile 1000 yıl daha eski olduğunu tahmin ediyoruz.""",Seyahat
Tescilli Kuylucu Mağarası ve çevresi sonbahar renklerine büründü,"Kastamonu'nun Şenpazar ilçesindeki 181 metre derinliği olan dikey Dağlı Kuylucu Mağarası ve çevresindeki ormanlar sonbahar renklerine büründü. Dikey olması nedeniyle mağaraya girmenin çok zor olduğunu belirten Çalık ""Dağlı Kuylucu mağarası muhteşem görüntüsü ile bıkmadan usanmadan sonbahar aylarında defalarca görsel şöleni yaşamak için ziyaret ettiğimiz yerlerin başında gelmektedir.",Seyahat
Gümüşhane'de Satala Antik Kenti'nde kazı sezonu tamamlandı,"Kazı Başkanı Karadeniz Teknik Üniversitesi Edebiyat Fakültesi Arkeoloji Bölümü Dr. Öğretim Üyesi Elif Yavuz Çakmur, AA muhabirine, 8 Kasım itibarıyla 4 ay süren çalışmaları tamamladıklarını söyledi. Sezonda 30 ülkeden 69 akademisyen ve arkeoloğun Satala'yı ziyaret ettiğini anlatan Çakmur, akademisyenlerin kazı alanını inceledikten sonra yaptıkları yorumların Satala'nın önemini bir kez daha gösterdiğini vurguladı.",Seyahat
Cennet-Cehennem obruklarının ziyaretçi sayısı 10 ayda 70 bin arttı,"Mersin'de 70 metre derinliğindeki ""cennet"" ve 128 metrelik ürkütücü yapısıyla ""cehennem"" olarak adlandırılan tarihi obrukların ziyaretçi sayısının 10 ayda 70 bin arttığı belirtildi. Sanayi ve Teknoloji Bakanlığının ""2020 Yılı Turizmde Destinasyon Yönetimi Fizibilite Destek Programı"" kapsamında yürütülen iyileştirme çalışmalarıyla yenilenen Silifke ilçesindeki Cennet-Cehennem obrukları, ziyaretçilerini tarihi yolculuğa çıkarıyor.",Seyahat
Bakan Ersoy: 8 bin eseri ait olduğu topraklara getirdik,"Kültür ve Turizm Bakanlığı olarak yürüttüğümüz projelerle, kültürel mirasımızı yalnızca korumakla kalmıyor, aynı zamanda uluslararası alanda daha görünür hale getirmek için çalışıyoruz. ""ÜLKEMİZİN KÜLTÜR MİRASINI UNESCO GEÇİCİ MİRAS LİSTESİ'NE KAYDETTİRİYORUZ""   Bakan Ersoy, en çok unsur kaydettiren 2'nci ülke olduğumuza dikkat çekerek, ""Bizim Bakanlık olarak diğer önemli başlığımız kütüphanelerdir.",Seyahat
Turistik Doğu Ekspresi biletleri bugün satışa çıkacak: Bilet fiyatları ne kadar?,"Turistik Doğu Ekspresi'nin 8 yataklı ve 1 yemekli vagonla hizmet verdiğini belirten Uraloğlu, ""Toplamda 60 sefer düzenleyeceğimiz bu dönemde, 160 yolcu kapasiteli ekspresimiz 2 kişilik odalarda seyahat tutkunlarına ev konforunda unutulmaz bir kış deneyimi sunacak."" Biletler kişi başı 5 bin 250 liradan başlayan fiyatlarla, TCDD gişeleri, yetkili acenteler, mobil uygulama ve https://bilet.tcdd.gov.tr adresinden satın alınabilecek.",Seyahat
"Gölyazı'daki antik tiyatroda ""kişiye özel"" seyirci basamağı bulundu","Kazı başkanlığını yürüten BUÜ Fen Edebiyat Fakültesi Arkeoloji Bölümü Öğretim Üyesi Prof. Dr. Derya Şahin, AA muhabirine, kazıda öncelikle tiyatronun doğu parodosun (orkestra çukurunun her iki yanındaki karşılıklı giriş yolları) büyük bölümünü açığa çıkardıklarını söyledi. Roma İmparatoru Hadrianus'un sur duvarlarında korunan yazıtının bulunduğunu aktaran Şahin, profesyonel uzmanlar, restoratörler, antropolog, mimar ve işçilerin yer aldığı kalabalık bir ekiple yürüttükleri kazıyı hava şartları elverdiğince sürdüreceklerini sözlerine ekledi.",Seyahat
Yurt dışına çıkış harcı için yeni uygulama: Basılı pul dönemi bitiyor,"Yurt Dışına Çıkış Harcı Uygulama Genel Tebliği Taslağı, Gelir İdaresi Başkanlığı’nın (GİB) internet sitesinde yayımlanarak kamuoyunun görüşüne açıldı. Elektronik ortamda yapılan ödemeler, sistem üzerinden kontrol edilebilecek, çıkış yapılması üzerine harç tutarının kullanıldığı sisteme işlenecek.",Seyahat
Kovada Gölü'nde sonbahar renkleri büyülüyor,"Milli park, 6 bin 551 hektar büyüklüğündeki alanı, güzel manzarası ve temiz havası ile keyifli vakit geçirme imkanı sunuyor. Kovada Gölü Milli Parkındaki sedirden Toros göknarına, çitlenbikten akçakesmeye, menengiçten defneye birçok rengin birbirine karıştığı sonbahar güzelliği dikkat çekiyor.",Seyahat
Kastamonu ormanlarında sonbahar güzelliği,"Kastamonu'nun ekoturizm potansiyeli yüksek alanlarından Küre Dağları da sonbaharda doğa ve fotoğraf tutkunlarını bölgeye çekiyor. Kış sessizliğine bürünmeden önce son renk şenliğini yapan ormanları görmek üzere bölgeye gelen ziyaretçiler, tabiat parkında yürümenin ve fotoğraf çekmenin keyfini çıkarıyor.",Seyahat
Bolu Gölcük Tabiat Parkı'na yoğun ilgi,"Bolu'nun doğal güzellikleriyle ünlü Gölcük Tabiat Parkı'na gelen yerli ve yabancı ziyaretçiler, sonbahar mevsiminin renkleri eşliğinde vakit geçiriyor. Soğuk havaya rağmen hafta sonunda parka yoğun ilgi gösteren ziyaretçiler, göl çevresinde yürüyüş yaptı, bisiklet sürdü ve hatıra fotoğrafı çektirdi.",Seyahat
Çamlıhemşin Tüneli'nde ışık göründü: Seyahat süresi 20 dakika kısalacak,"""DAĞLARI TÜNELLERLE DELEREK MEDENİYETİMİZİN SINIRLARINI GENİŞLETTİK""   Doğu Karadeniz Bölgesinin zorlu coğrafi şartlarına dikkat çeken Bakan Uraloğlu, ""Bu yörenin aşırı yağış alan bir bölge olması, dik eğimli topografik yapısı nedeniyle muhtelif kesimlerinde kaya düşmeleri, sel afetleri ve heyelan riski bulunuyor. Neredeyse bütün yıla yayılan trafik yoğunluğu, bu yolumuz sayesinde önemli ölçüde azalacak, turistlere ve Rizeli hemşerilerimize daha rahat bir seyahat imkanı sağlayacak.",Seyahat
Bolu'nun Göynük ilçesinde sonbahar güzelliği,"Bolu'nun ""sakin şehir"" ünvanlı ilçesi Göynük, tarihi ve kültürel dokusuyla sonbaharda ziyaretçilerini ağırlamaya devam ediyor. Anadolu'nun en eski yerleşim alanlarından biri olan  Bolu 'nun tarih dolu ilçesi  Göynük , kültürel dokusuyla dikkat çekiyor.",Seyahat
"Gaziantep Doğal Yaşam Parkı'na 4,2 milyon ziyaretçi","Büyüklüğü ve barındırdığı hayvan türleriyle dünyanın önde gelen hayvanat bahçelerinden biri olan Gaziantep Doğal Yaşam Parkı'nı ocak ayından bu yana 4 milyon 250 bin ziyaretçi gezdi. Özsöyler, bu sene özellikle tropik kelebek bahçesi, safari park ve zooloji parkının ziyaretçilerin ilgisini çektiğini sözlerine ekledi.",Seyahat
Kapadokya'daki Güvercinlik Vadisi geceleri de ziyarete açık olacak,"""BU EŞSİZ GÜZELLİĞİN GÖRKEMİ HEP PARLAYACAK"" Ersoy, ""Cumhuriyetimizin 101'inci yılında Kapadokya'nın ihtişamını zamansızlaştırıyoruz..."" notuyla sosyal medya hesabından paylaştığı mesajda, şu ifadeleri kullandı:  ""Uçhisar'dan Göreme'ye uzanan Güvercinlik Vadisi, tarihi ve doğal güzellikleriyle artık geceleri de misafirlerini ağırlayacak. Cumhuriyetimizin ışığı ile gece müzeciliği uygulamamız kapsamında aydınlattığımız, efsanelere konu olan bu eşsiz güzelliğin görkemi hiç kararmaksızın hep parlayacak.""",Seyahat
Şahinkaya Kanyonu ziyaretçilerine eşsiz manzaralar sunuyor,"Bakanlar Kurulunca 2012'de ulusal turizm bölgesi, 2015'te ise tabiat parkı ilan edilen kanyonda ziyaretçiler, doğayla buluşarak teknelerle gezinti, su sporları ve doğa yürüyüşü yapabiliyor. Yerli ve yabancı turistlerin rağbet gösterdiği Şahinkaya Kanyonu'nda Samsun Büyükşehir Belediyesi tarafından düzenlenen gemi turlarıyla ziyaretçiler, her mevsim kanyonun güzelliklerini görme fırsatı yakalıyor.",Seyahat
TCG Alemdar gemisi Tekirdağ'da ziyarete açıldı,"TCG Alemdar Gemisi, 29 Ekim Cumhuriyet Bayramı dolayısıyla vatandaşların ziyaret edebilmesi için CEYPORT Limanı'na yanaştı. Geminin vatandaşların ziyaretine açılmasından dolayı mutlu olduğunu aktaran Kabul, gemiyi tanıma fırsatı veren yetkililere teşekkür etti.",Seyahat
Trabzon'daki Atatürk Köşkü'ne yoğun ilgi,"Cumhuriyet'in kurucusu Büyük Önder Mustafa Kemal Atatürk'ün Trabzon'da üç kez konakladığı Atatürk Köşkü bir yılda 314 bin 850 yerli ve yabancı ziyaretçi ağırladı. Ankara'da yaşayan ve ziyaret için köşke gelen Berk Ülküeri de köşkün restorasyondan sonra daha güzel olduğuna değinerek, ""Atatürk ile bu anıları, sanki bizimle yaşıyormuş gibi hissettik"" ifadesini kullandı.",Seyahat
Çam Dağı'na haÇam Dağı'na hazan mevsiminin renkleri hakim olduzan mevsiminin renkleri hakim oldu,"Sakarya'nın Kocaali ve Hendek ilçeleri arasında bulunan Çam Dağı, sonbaharın renklerini kuşandı. Zengin bitki çeşitliliğine sahip coğrafi tescilli kestane balının üretildiği Çam Dağı bölgesi, Hendek ve Kocaali ilçeleri arasındaki güzergahı kullanan sürücülere kartpostallık manzaralar eşliğinde yolculuk fırsatı sunuyor.",Seyahat
"Likya Yolu'nun kaşifi, yeni yürüyüş rotaları belirlemek için çalışmalar yürütüyor","""Likya Yolu'nu keşfeden kişi"" olarak kabul edilen İngiliz asıllı Türk vatandaşı Kate Clow, Muğla'nın Seydikemer ilçesinde tarihi yolun güzergahındaki Dodurga Mahallesi'nde yaşamını sürdürerek yeni yürüyüş rotaları belirlemek için çalışmalar yapıyor. Antalya'daki şehir hayatından bunalan 77 yaşındaki Clow, üç yıl önce sınırlarında yaklaşık 2 bin yıllık Sidyma Antik Kenti'ni de barındıran Seydikemer ilçesindeki Dodurga Mahallesi'ne yerleşti.",Seyahat
Turizme açılan Küçük Ağrı Dağı dağcıları ağırlıyor,"""HER FAALİYETTE AYRI BİR GÜZELLİĞİ KEŞFEDİYORUZ"" Iğdır Gençlik ve Spor İl Müdürlüğünde antrenör olan dağcı Oğuz Aygan, AA muhabirine, huzurun sağlanmasıyla Küçük Ağrı Dağı'nın rağbet gördüğünü söyledi. Bölgenin saklı bir cennet olduğunu söyleyen Cengiz, şelaleleri, gölleri, meteor çukurları, ormanlık alanları, eteklerindeki yaylaları ve yaban hayatı çeşitliliğiyle dağın turizme açılmasının Türkiye için büyük kazanç olacağını belirtti.",Seyahat
Gölcük Tabiat Parkı sonbahar renklerine büründü,"Farklı ağaç türlerinin sararmış yapraklarının döküldüğü parkın içindeki gölün yüzeyi, ziyaretçilerine sonbahar mevsiminin kartpostallık manzaralarını sunuyor. Karacasu beldesinden Gölcük'e giden yol güzergahındaki ormanlık alandaki ağaçlar ise renk çeşitliliğiyle misafirlerini karşılıyor.",Seyahat
Syedra Antik Kenti'ndeki tiyatro gün yüzüne çıkarılıyor,"Meclis, hamam, temiz su için oluşturulmuş altyapı sistemleri, havuzlar, sarnıçlar, Sütunlu Cadde ile Kaynak ve Vaftiz isimli mağaralarıyla dikkati çeken antik kentte, Alaaddin Keykubat Üniversitesi Turizm Fakültesi Öğretim Üyesi ve Syedra Antik Kenti Kazı Başkanı Doç. Dr. Ertuğ Ergürer başkanlığındaki kazılar 6 yıldır devam ediyor. ""DOLGU ÇALIŞMALARINA YOĞUNLAŞTIK""   Ertuğ Ergürer, antik kentlerde tiyatronun halkın sosyalleşmesi açısından en önemli yapılardan biri olduğunu ifade ederek, ""Roma döneminde insanların çoğunun tiyatroya gittiğini biliyoruz.",Seyahat
Limni Gölü Tabiat Parkı ziyaretçilerini bekliyor,"Gümüşhane'nin Torul ilçesindeki turizm merkezlerinden Limni Gölü Tabiat Parkı'nda kar yağışı ardından seyirlik manzaralar oluştu. Karın ardından ziyaretçi sayısında artış beklediklerini vurgulayan Eroğlu, tabiat parkına ulaşımı sağlayan yolların açık olduğunu sözlerine ekledi.",Seyahat
Trafik güvenliğine yaklaşık 19 milyar lira harcanacak,"2025 yılı Merkezi Yönetim Bütçe Kanunu Teklifi'nden derlenen bilgiye göre, Karayolları Genel Müdürlüğünce (KGM) yollarda güvenli seyahate olanak sağlamak, trafik kazalarını asgariye indirebilmek için çalışmalara hız kesmeden devam ediliyor. GPS ve kablosuz teknoloji kullanılarak kara yolları üzerinde oluşturulan ağlarla bütünleştirilen akıllı sistemler, sürücüleri, buzlanma, sis, kaza, yol çalışması gibi durumlarda önceden bilgilendiriyor, olası trafik kazalarını en aza indirmek için gerekli önlemleri alma noktasında önemli görev üstleniyor.",Seyahat
Urfa Kalesi kazıları bölge tarihine ışık tutuyor,"Kalenin tarihini, arkeolojik veriler ele geçmeden söylemelerinin mümkün olmadığını belirten Kozbe, şunları kaydetti:  ""Bugün bulduğumuz en erken veri, MÖ 3. yüzyılda sarayın da olduğu dönemdir. ""KALEDE RESTORASYON YAPILACAK"" Prof. Dr. Kozbe, Urfa Kalesi'ni ziyaretçi kabul edilen eski günlerine kavuşturmayı istediklerini vurgulayarak, şöyle devam etti:  ""Bütün çabamız arkeolojik kazıları hızlandırıp restorasyonu tamamlayıp burayı ziyarete açmak.",Seyahat
Kapadokya'da sonbahar güzelliği,"Milyonlarca yıl önce meydana gelen volkanik patlamaların masal diyarına dönüştürdüğü Kapadokya, hazan mevsiminde sarının tüm farklı tonlarıyla ziyaretçilerini karşılıyor. Sonbaharda sararıp dökülen ağaçlar, sarının tüm tonlarının değişik güzelliğini ortaya çıkarırken, fotoğraf tutkunları için de bu anın kaydedilmesi oldukça heyecan verici kareler bütünlüğü oluşturuyor.",Seyahat
2025'in en iyi gezi rotaları (2025 yılında görülmesi gereken yerler),"Fransa'nın Toulouse kenti, kısa süreli şehir ziyareti için en üst sırada yer aldı. Toulouse, Fransa Puduçeri, Hindistan Bansko, Bulgaristan Chiang Mai, Tayland Cenova, İtalya Pittsburgh, ABD Osaka, Japonya Curitiba, Brezilya Palma de Mallorca, İspanya Edmonton, Kanada Kamerun Litvanya Fiji Laos Kazakistan Paraguay Trinidad  Tobago Vanuatu Slovakya Ermenistan Güney Karolina'da Low Country ve Kıyı Georgia, ABD Terai, Nepal Chiriqui, Panama Launceston  Tamar Vadisi, Avustralya Valais, İsviçre Giresun  Ordu, Türkiye Bavyera, Almanya Doğu Anglia, İngiltere Ürdün Yolu Hood Dağı ve Columbia River Gorge bölgesi, Oregon, ABD",Seyahat
Tanyeli'nin tedavisi sürüyor: Doğum günü öncesinde ameliyata alındı,"Pankreas kanseriyle mücadele eden Tanyeli, sosyal medya hesabından sağlık durumuyla ilgili paylaşım yapmaya devam ediyor. Sosyal medya hesabından paylaşım yapan ünlü isim, şu ifadeleri kullandı: ""Küçük bir operasyona giriyorum, her şey düzeliyor ve çıkıyorum Allah'ın izniyle.",Magazin
Ferdi Tayfur'un tabutu başında kavga | Sanatçının yeğeni: Tartışan kişi ben değildim,"Önce maske altından karşı tarafı kışkırtıp küfürler yağdırıp, sonra hızını alamayıp kendini küfürleriyle ele veren de kendisidir."" HABERİN DETAYLARI İÇİN TIKLAYIN Kariyeri boyunca birçok hit şarkıya imza atan, bütün kasetleri yok satan ve 34 film çeken Ferdi Tayfur, 2 Ocak'ta aramızdan ayrıldı.",Magazin
Ankaralı Turgut'un çocukları arasında mezar taşı krizi: Sadece senin baban değil!,"Ankaralı Turgut; çocukları Haydar, Özlem, Hasret ve Ersoy'un tedavisi için toplanan paraları istediğini söyleyerek, ""27 senedir benim paramla geçiniyorlar, hiç kendileri para kazanmış mı? Özlem Sülü, mezarlığa gidip yazıyı ""Canım babamız"" olarak değiştirdi ve şu açıklamayı yaptı: ""Sadece senin babam değil, onun beş evladı var.",Magazin
Hafsanur Sancaktutan ile ayrılığı kısa sürmüştü: Kubilay Aka sessizliğini bozdu,"Oyuncu Kubilay Aka ile sevgilisi Hafsanur Sancaktutan geçtiğimiz haftalarda ayrılmış ancak çift, 2 gün sonra barışmıştı. Oyuncu Hafsanur Sancaktutan, meslektaşı Kubilay Aka ile geçtiğimiz Ağustos ayında yeni bir aşka yelken açmıştı.",Magazin
Timothee Chalamet'in yeni tarzı beğenilmedi: Bıyığını kes!,"Dune serisinde Paul Atreides karakterini canlandıran oyuncu Timothee Chalamet, son olarak efsanevi sanatçı Bob Dylan'ın hayatını anlatan ""A Complete Unknown"" adlı filmde rol aldı. Christopher Nolan imzalı Interstellar, Greta Gerwig'in ödüllü filmi Ladybird, yıldız kadrolu Don't Look Up, Wonka, Bones and All, The King oyuncunun en bilinen filmleri arasında yer alıyor.",Magazin
Şarkıcı Çelik sevgilisi Elif Ünügür’ü paylaştı,"Sosyal medya hesabını aktif olarak kullanan ünlü isimler arasında yer alan  Çelik , 10 yıldır beraber olduğu öğretmen  Elif Ünügür  ile mutluluk pozunu takipçileriyle paylaştı. Ünlü şarkıcının paylaşımına binlerce beğeni ve yorum gelirken; oyuncu Rüştü Onur Atilla da ""İkinize de oha çok güzelsiniz"" yorumunu yaptı.",Magazin
Ferdi Tayfur'un son isteği neydi? Yakın arkadaşı açıkladı,"Kariyeri boyunca birçok hit şarkıya imza atan, bütün kasetleri yok satan ve 34 film çeken Ferdi Tayfur, 2 Ocak'ta aramızdan ayrıldı. Cenazede yaşanan gerginlikle ilgili Neler Oluyor Hayatta'ya konuşan Ferdi Tayfur'un hayat arkadaşı Necla Nazır,  ""Son kez duygularımı ifade etmek istiyorum.",Magazin
Zendaya evleniyor mu? Hem yüzük taktı hem de dövme yaptırdı,"Dune serisi ve Euphoria dizisiyle adından söz ettiren Zendaya dün akşam düzenlenen Altın Küre Ödülleri kırmızı halısında boy gösterdi. Christopher Nolan'ın yıldız kadrolu filminde sevgilisi Tom Holland ile rol almaya hazırlanan Amerikalı oyuncu Zendaya, Altın Küre Ödülleri'nin en dikkat çeken isimlerinden biri oldu.",Magazin
